t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8308707 -5460722
50 -4668173 -1 379733827 101 -7848328 -5753250
100 -4668173 -1 379733827 101 -7376879 -6025744
150 -4668173 -1 379733827 101 -6896142 -6277567
200 -4668173 -1 379733827 101 -6407958 -6508379
250 -4668173 -1 379733827 101 -5914158 -6718133
300 -4668173 -1 379733827 101 -5416509 -6907053
350 -4668173 -1 379733827 101 -4916671 -7075596
400 -4668173 -1 379733827 101 -4416165 -7224417
450 -4668173 -1 379733826 101 -3916346 -7354323
500 -4668173 -1 379733826 101 -3418399 -7466228
550 -4668173 -1 379733826 101 -2923337 -7561119
600 -4668173 -1 379733826 101 -2432006 -7640016
650 -4668173 -1 379733826 101 -1945099 -7703951
700 -4668173 -1 379733826 101 -1463171 -7753940
750 -4668173 -1 379733826 101 -986654 -7790971
800 -4668173 -1 379733826 101 -515870 -7815991
850 -4668173 -1 379733826 101 -51054 -7829896
900 -4668173 -1 379733825 101 407639 -7833531
950 -4668173 -1 379733825 101 860118 -7827685
1000 -4668173 -1 379733825 101 1306343 -7813090
1050 -4668173 -1 379733825 101 1746319 -7790426
1100 -4668173 -1 379733825 101 2180085 -7760321
1150 -4668173 -1 379733825 101 2607706 -7723352
1200 -4668173 -1 379733824 101 3029271 -7680050
1250 -4668173 -1 379733824 101 3444882 -7630903
1300 -4668173 -1 379733824 101 3854657 -7576360
1350 -4668173 -1 379733824 101 4258721 -7516831
1400 -4668173 -1 379733824 101 4657204 -7452694
1450 -4668173 -1 379733823 101 5050243 -7384294
1500 -4668173 -1 379733823 101 5437975 -7311950
1550 -4668173 -1 379733823 101 5820539 -7235952
1600 -4668173 -1 379733823 101 6198071 -7156569
1650 -4668173 -1 379733823 101 6570709 -7074046
1700 -4668173 -1 379733822 101 6938587 -6988611
1750 -4668173 -1 379733822 101 7301838 -6900471
1800 -4668173 -1 379733822 101 7660590 -6809820
1850 -4668173 -1 379733821 101 8014969 -6716833
1900 -4668173 -1 379733821 101 8365098 -6621675
1950 -4668173 -1 379733821 101 8711095 -6524498
2000 -4668173 -1 379733821 101 9053076 -6425439
2050 -4668173 -1 379733820 101 9391152 -6324630
2100 -4668173 -1 379733820 101 9725432 -6222190
2150 -4668173 -1 379733820 101 10056019 -6118229
2200 -4668173 -1 379733819 101 10383014 -6012852
2250 -4668173 -1 379733819 101 10706515 -5906153
2300 -4668173 -1 379733819 101 11026615 -5798222
2350 -4668173 -1 379733818 101 11343406 -5689142
2400 -4668173 -1 379733818 101 11656973 -5578991
2450 -4668173 -1 379733818 101 11967402 -5467839
2500 -4668173 -1 379733817 101 12274773 -5355755
2550 -4668173 -1 379733817 101 12579165 -5242801
2600 -4668173 -1 379733816 101 12880653 -5129035
2650 -4668173 -1 379733816 101 13179311 -5014513
2700 -4668173 -1 379733816 101 13475207 -4899285
2750 -4668173 -1 379733815 101 13768411 -4783400
2800 -4668173 -1 379733815 101 14058987 -4666903
2850 -4668173 -1 379733814 101 14346998 -4549836
2900 -4668173 -1 379733814 101 14632506 -4432239
2950 -4668173 -1 379733813 101 14915569 -4314149
3000 -4668173 -1 379733813 101 15196243 -4195600
3050 -4668173 -1 379733813 101 15474584 -4076626
3100 -4668173 -1 379733812 101 15750644 -3957258
3150 -4668173 -1 379733812 101 16024475 -3837525
3200 -4668173 -1 379733811 101 16296126 -3717454
3250 -4668173 -1 379733811 101 16565645 -3597071
3300 -4668173 -1 379733810 101 16833077 -3476401
3350 -4668173 -1 379733810 101 17098469 -3355467
3400 -4668173 -1 379733809 101 17361863 -3234290
3450 -4668173 -1 379733809 101 17623300 -3112891
3500 -4668173 -1 379733808 101 17882822 -2991289
3550 -4668173 -1 379733808 101 18140468 -2869503
3600 -4668173 -1 379733807 101 18396276 -2747550
3650 -4668173 -1 379733806 101 18650282 -2625446
3700 -4668173 -1 379733806 101 18902524 -2503207
3750 -4668173 -1 379733805 101 19153034 -2380848
3800 -4668173 -1 379733805 101 19401847 -2258382
3850 -4668173 -1 379733804 101 19648996 -2135823
3900 -4668173 -1 379733804 101 19894511 -2013184
3950 -4668173 -1 379733803 101 20138425 -1890475
4000 -4668173 -1 379733802 101 20380766 -1767709
4050 -4668173 -1 379733802 101 20621565 -1644896
4100 -4668173 -1 379733801 101 20860847 -1522046
4150 -4668173 -1 379733801 101 21098643 -1399169
4200 -4668173 -1 379733800 101 21334977 -1276274
4250 -4668173 -1 379733799 101 21569875 -1153370
4300 -4668173 -1 379733799 101 21803364 -1030465
4350 -4668173 -1 379733798 101 22035467 -907566
4400 -4668173 -1 379733797 101 22266208 -784682
4450 -4668173 -1 379733797 101 22495610 -661819
4500 -4668173 -1 379733796 101 22723697 -538984
4550 -4668173 -1 379733795 101 22950489 -416184
4600 -4668173 -1 379733795 101 23176008 -293424
4650 -4668173 -1 379733794 101 23400275 -170710
4700 -4668173 -1 379733793 101 23623311 -48048
4750 -4668173 -1 379733793 101 23845135 74556
4800 -4668173 -1 379733792 101 24065766 197099
4850 -4668173 -1 379733791 101 24285223 319575
4900 -4668173 -1 379733790 101 24503526 441979
4950 -4668173 -1 379733790 101 24720690 564307
5000 -4668173 -1 379733789 101 24936735 686556
5050 -4668173 -1 379733788 102 25151676 808721
5100 -4668173 -1 379733787 102 25365532 930799
5150 -4668173 -1 379733787 102 25578317 1052785
5200 -4668173 -1 379733786 102 25790048 1174678
5250 -4668173 -1 379733785 102 26000740 1296472
5300 -4668173 -1 379733784 102 26210408 1418166
5350 -4668173 -1 379733783 102 26419068 1539757
5400 -4668173 -1 379733783 102 26626733 1661241
5450 -4668173 -1 379733782 102 26833418 1782617
5500 -4668173 -1 379733781 102 27039136 1903880
5550 -4668173 -1 379733780 102 27243901 2025030
5600 -4668173 -1 379733779 102 27447726 2146064
5650 -4668173 -1 379733778 102 27650625 2266980
5700 -4668173 -1 379733778 102 27852609 2387775
5750 -4668173 -1 379733777 102 28053692 2508449
5800 -4668173 -1 379733776 102 28253884 2628998
5850 -4668173 -1 379733775 102 28453198 2749421
5900 -4668173 -1 379733774 102 28651647 2869716
5950 -4668173 -1 379733773 102 28849239 2989883
6000 -4668173 -1 379733772 102 29045989 3109919
6050 -4668173 -1 379733771 102 29241904 3229822
6100 -4668173 -1 379733770 102 29436998 3349592
6150 -4668172 -1 379733770 102 29631280 3469228
6200 -4668172 -1 379733769 102 29824759 3588728
6250 -4668172 -1 379733768 102 30017447 3708090
6300 -4668172 -1 379733767 102 30209354 3827314
6350 -4668172 -1 379733766 102 30400488 3946399
6400 -4668172 -1 379733765 102 30590859 4065344
6450 -4668172 -1 379733764 102 30780476 4184148
6500 -4668172 -1 379733763 102 30969349 4302809
6550 -4668172 -1 379733762 102 31157487 4421328
6600 -4668172 -1 379733761 102 31344898 4539703
6650 -4668172 -1 379733760 102 31531590 4657934
6700 -4668172 -1 379733759 102 31717573 4776020
6750 -4668172 -1 379733758 102 31902854 4893960
6800 -4668172 -1 379733757 102 32087442 5011754
6850 -4668172 -1 379733756 102 32271344 5129401
6900 -4668172 -1 379733755 102 32454568 5246901
6950 -4668172 -1 379733754 102 32637123 5364253
7000 -4668172 -1 379733753 102 32819015 5481456
7050 -4668172 -1 379733752 102 33000252 5598511
7100 -4668172 -1 379733751 102 33180841 5715417
7150 -4668172 -1 379733750 102 33360789 5832173
7200 -4668172 -1 379733748 102 33540104 5948780
7250 -4668172 -1 379733747 102 33718792 6065236
7300 -4668172 -1 379733746 102 33896860 6181542
7350 -4668172 -1 379733745 102 34074315 6297698
7400 -4668172 -1 379733744 102 34251163 6413702
7450 -4668172 -1 379733743 102 34427410 6529556
7500 -4668172 -1 379733742 102 34603063 6645258
7550 -4668172 -1 379733741 102 34778129 6760809
7600 -4668172 -1 379733740 102 34952613 6876208
7650 -4668172 -1 379733738 102 35126521 6991456
7700 -4668172 -1 379733737 102 35299859 7106552
