t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8308706 -5460722
50 -4668173 -1 379733827 101 -7847870 -5753555
100 -4668173 -1 379733827 101 -7375965 -6026355
150 -4668173 -1 379733827 101 -6894778 -6278482
200 -4668173 -1 379733827 101 -6406148 -6509599
250 -4668173 -1 379733827 101 -5911910 -6719662
300 -4668173 -1 379733827 101 -5413832 -6908895
350 -4668173 -1 379733827 101 -4913576 -7077760
400 -4668173 -1 379733827 101 -4412660 -7226915
450 -4668173 -1 379733826 101 -3912440 -7357168
500 -4668173 -1 379733826 101 -3414099 -7469438
550 -4668173 -1 379733826 101 -2918648 -7564712
600 -4668173 -1 379733826 101 -2426932 -7644013
650 -4668173 -1 379733826 101 -1939642 -7708374
700 -4668173 -1 379733826 101 -1457329 -7758813
750 -4668173 -1 379733826 101 -980424 -7796317
800 -4668173 -1 379733826 101 -509248 -7821832
850 -4668173 -1 379733826 101 -44032 -7836257
900 -4668173 -1 379733825 101 415069 -7840433
950 -4668173 -1 379733825 101 867967 -7835150
1000 -4668173 -1 379733825 101 1314623 -7821141
1050 -4668173 -1 379733825 101 1755043 -7799082
1100 -4668173 -1 379733825 101 2189266 -7769601
1150 -4668173 -1 379733825 101 2617359 -7733273
1200 -4668173 -1 379733824 101 3039412 -7690631
1250 -4668173 -1 379733824 101 3455527 -7642159
1300 -4668173 -1 379733824 101 3865822 -7588306
1350 -4668173 -1 379733824 101 4270423 -7529481
1400 -4668173 -1 379733824 101 4669460 -7466061
1450 -4668173 -1 379733823 101 5063071 -7398390
1500 -4668173 -1 379733823 101 5451391 -7326785
1550 -4668173 -1 379733823 101 5834560 -7251538
1600 -4668173 -1 379733823 101 6212716 -7172914
1650 -4668173 -1 379733823 101 6585994 -7091159
1700 -4668173 -1 379733822 101 6954530 -7006500
1750 -4668173 -1 379733822 101 7318454 -6919143
1800 -4668173 -1 379733822 101 7677897 -6829281
1850 -4668173 -1 379733821 101 8032984 -6737091
1900 -4668173 -1 379733821 101 8383837 -6642734
1950 -4668173 -1 379733821 101 8730574 -6546362
2000 -4668173 -1 379733821 101 9073311 -6448114
2050 -4668173 -1 379733820 101 9412159 -6348119
2100 -4668173 -1 379733820 101 9747226 -6246496
2150 -4668173 -1 379733820 101 10078615 -6143356
2200 -4668173 -1 379733819 101 10406428 -6038802
2250 -4668173 -1 379733819 101 10730761 -5932929
2300 -4668173 -1 379733819 101 11051708 -5825825
2350 -4668173 -1 379733818 101 11369359 -5717575
2400 -4668173 -1 379733818 101 11683801 -5608254
2450 -4668173 -1 379733818 101 11995118 -5497934
2500 -4668173 -1 379733817 101 12303391 -5386683
2550 -4668173 -1 379733817 101 12608698 -5274562
2600 -4668173 -1 379733816 101 12911115 -5161630
2650 -4668173 -1 379733816 101 13210713 -5047942
2700 -4668173 -1 379733816 101 13507563 -4933548
2750 -4668173 -1 379733815 101 13801733 -4818497
2800 -4668173 -1 379733815 101 14093287 -4702834
2850 -4668173 -1 379733814 101 14382289 -4586600
2900 -4668173 -1 379733814 101 14668798 -4469835
2950 -4668173 -1 379733813 101 14952874 -4352576
3000 -4668173 -1 379733813 101 15234573 -4234858
3050 -4668173 -1 379733813 101 15513949 -4116714
3100 -4668173 -1 379733812 101 15791056 -3998175
3150 -4668173 -1 379733812 101 16065944 -3879269
3200 -4668173 -1 379733811 101 16338663 -3760024
3250 -4668173 -1 379733811 101 16609260 -3640466
3300 -4668173 -1 379733810 101 16877781 -3520619
3350 -4668173 -1 379733810 101 17144272 -3400506
3400 -4668173 -1 379733809 101 17408774 -3280149
3450 -4668173 -1 379733809 101 17671330 -3159568
3500 -4668173 -1 379733808 101 17931980 -3038783
3550 -4668173 -1 379733808 101 18190763 -2917811
3600 -4668173 -1 379733807 101 18447717 -2796670
3650 -4668173 -1 379733806 101 18702879 -2675377
3700 -4668173 -1 379733806 101 18956285 -2553947
3750 -4668173 -1 379733805 101 19207969 -2432394
3800 -4668173 -1 379733805 101 19457965 -2310733
3850 -4668173 -1 379733804 101 19706304 -2188976
3900 -4668173 -1 379733804 101 19953019 -2067137
3950 -4668173 -1 379733803 101 20198141 -1945226
4000 -4668173 -1 379733802 101 20441698 -1823256
4050 -4668173 -1 379733802 101 20683720 -1701236
4100 -4668173 -1 379733801 101 20924235 -1579177
4150 -4668173 -1 379733801 101 21163270 -1457089
4200 -4668173 -1 379733800 101 21400852 -1334980
4250 -4668173 -1 379733799 101 21637006 -1212860
4300 -4668173 -1 379733799 101 21871758 -1090736
4350 -4668173 -1 379733798 101 22105131 -968617
4400 -4668173 -1 379733797 101 22337150 -846509
4450 -4668173 -1 379733797 101 22567838 -724420
4500 -4668173 -1 379733796 101 22797216 -602357
4550 -4668173 -1 379733795 101 23025308 -480326
4600 -4668173 -1 379733795 101 23252133 -358332
4650 -4668173 -1 379733794 101 23477714 -236383
4700 -4668173 -1 379733793 101 23702069 -114483
4750 -4668173 -1 379733793 101 23925220 7363
4800 -4668173 -1 379733792 101 24147185 129149
4850 -4668173 -1 379733791 101 24367982 250870
