t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8308706 -5460722
50 -4668173 -1 379733827 101 -7847745 -5753639
100 -4668173 -1 379733827 101 -7375716 -6026521
150 -4668173 -1 379733827 101 -6894405 -6278731
200 -4668173 -1 379733827 101 -6405655 -6509932
250 -4668173 -1 379733827 101 -5911297 -6720079
300 -4668173 -1 379733827 101 -5413103 -6909397
350 -4668173 -1 379733827 101 -4912732 -7078350
400 -4668173 -1 379733827 101 -4411704 -7227596
450 -4668173 -1 379733826 101 -3911374 -7357944
500 -4668173 -1 379733826 101 -3412926 -7470313
550 -4668173 -1 379733826 101 -2917369 -7565692
600 -4668173 -1 379733826 101 -2425548 -7645104
650 -4668173 -1 379733826 101 -1938153 -7709581
700 -4668173 -1 379733826 101 -1455736 -7760142
750 -4668173 -1 379733826 101 -978725 -7797775
800 -4668173 -1 379733826 101 -507442 -7823425
850 -4668173 -1 379733826 101 -42117 -7837991
900 -4668173 -1 379733825 101 417096 -7842316
950 -4668173 -1 379733825 101 870108 -7837186
1000 -4668173 -1 379733825 101 1316881 -7823336
1050 -4668173 -1 379733825 101 1757422 -7801442
1100 -4668173 -1 379733825 101 2191770 -7772131
1150 -4668173 -1 379733825 101 2619992 -7735979
1200 -4668173 -1 379733824 101 3042178 -7693516
1250 -4668173 -1 379733824 101 3458430 -7645228
1300 -4668173 -1 379733824 101 3868867 -7591563
1350 -4668173 -1 379733824 101 4273614 -7532930
1400 -4668173 -1 379733824 101 4672803 -7469705
1450 -4668173 -1 379733823 101 5066569 -7402233
1500 -4668173 -1 379733823 101 5455050 -7330830
1550 -4668173 -1 379733823 101 5838384 -7255786
1600 -4668173 -1 379733823 101 6216709 -7177369
1650 -4668173 -1 379733823 101 6590162 -7095824
1700 -4668173 -1 379733822 101 6958877 -7011376
1750 -4668173 -1 379733822 101 7322985 -6924233
1800 -4668173 -1 379733822 101 7682616 -6834586
1850 -4668173 -1 379733821 101 8037896 -6742612
1900 -4668173 -1 379733821 101 8388946 -6648474
1950 -4668173 -1 379733821 101 8735885 -6552321
2000 -4668173 -1 379733821 101 9078828 -6454294
2050 -4668173 -1 379733820 101 9417886 -6354520
2100 -4668173 -1 379733820 101 9753167 -6253120
2150 -4668173 -1 379733820 101 10084775 -6150204
2200 -4668173 -1 379733819 101 10412810 -6045874
2250 -4668173 -1 379733819 101 10737370 -5940226
2300 -4668173 -1 379733819 101 11058547 -5833348
2350 -4668173 -1 379733818 101 11376432 -5725324
2400 -4668173 -1 379733818 101 11691112 -5616229
2450 -4668173 -1 379733818 101 12002671 -5506136
2500 -4668173 -1 379733817 101 12311190 -5395111
2550 -4668173 -1 379733817 101 12616746 -5283218
2600 -4668173 -1 379733816 101 12919415 -5170513
2650 -4668173 -1 379733816 101 13219270 -5057052
2700 -4668173 -1 379733816 101 13516380 -4942885
2750 -4668173 -1 379733815 101 13810812 -4828062
2800 -4668173 -1 379733815 101 14102633 -4712625
2850 -4668173 -1 379733814 101 14391903 -4596618
2900 -4668173 -1 379733814 101 14678685 -4480080
2950 -4668173 -1 379733813 101 14963037 -4363048
3000 -4668173 -1 379733813 101 15245015 -4245557
3050 -4668173 -1 379733813 101 15524673 -4127639
3100 -4668173 -1 379733812 101 15802065 -4009325
3150 -4668173 -1 379733812 101 16077241 -3890645
3200 -4668173 -1 379733811 101 16350250 -3771625
3250 -4668173 -1 379733811 101 16621141 -3652292
3300 -4668173 -1 379733810 101 16889958 -3532670
3350 -4668173 -1 379733810 101 17156747 -3412781
3400 -4668173 -1 379733809 101 17421551 -3292647
3450 -4668173 -1 379733809 101 17684411 -3172289
3500 -4668173 -1 379733808 101 17945368 -3051726
3550 -4668173 -1 379733808 101 18204460 -2930977
3600 -4668173 -1 379733807 101 18461727 -2810057
3650 -4668173 -1 379733806 101 18717203 -2688985
3700 -4668173 -1 379733806 101 18970926 -2567775
3750 -4668173 -1 379733805 101 19222929 -2446443
