t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -8680759 -5193469
50 -4668173 -1 379733827 101 -8241714 -5517581
100 -4668173 -1 379733827 101 -7790228 -5822480
150 -4668173 -1 379733827 101 -7328038 -6107406
200 -4668173 -1 379733827 101 -6856957 -6371892
250 -4668173 -1 379733827 101 -6378807 -6615766
300 -4668173 -1 379733827 101 -5895369 -6839126
350 -4668173 -1 379733827 101 -5408332 -7042318
400 -4668173 -1 379733827 101 -4919256 -7225888
450 -4668173 -1 379733826 101 -4429551 -7390549
500 -4668173 -1 379733826 101 -3940461 -7537131
550 -4668173 -1 379733826 101 -3453065 -7666548
600 -4668173 -1 379733826 101 -2968277 -7779762
650 -4668173 -1 379733826 101 -2486860 -7877752
700 -4668173 -1 379733826 101 -2009437 -7961495
750 -4668173 -1 379733826 101 -1536505 -8031946
800 -4668173 -1 379733826 101 -1068453 -8090027
850 -4668173 -1 379733826 101 -605575 -8136616
900 -4668173 -1 379733825 101 -148084 -8172544
950 -4668173 -1 379733825 101 303874 -8198591
1000 -4668173 -1 379733825 101 750209 -8215487
1050 -4668173 -1 379733825 101 1190880 -8223907
1100 -4668173 -1 379733825 101 1625882 -8224481
1150 -4668173 -1 379733825 101 2055240 -8217787
1200 -4668173 -1 379733824 101 2479005 -8204363
1250 -4668173 -1 379733824 101 2897247 -8184702
1300 -4668173 -1 379733824 101 3310052 -8159257
1350 -4668173 -1 379733824 101 3717514 -8128448
1400 -4668173 -1 379733824 101 4119741 -8092659
1450 -4668173 -1 379733823 101 4516842 -8052245
1500 -4668173 -1 379733823 101 4908932 -8007531
1550 -4668173 -1 379733823 101 5296130 -7958817
1600 -4668173 -1 379733823 101 5678553 -7906380
1650 -4668173 -1 379733823 101 6056322 -7850474
1700 -4668173 -1 379733822 101 6429554 -7791335
1750 -4668173 -1 379733822 101 6798366 -7729180
1800 -4668173 -1 379733822 101 7162875 -7664208
1850 -4668173 -1 379733821 101 7523192 -7596605
1900 -4668173 -1 379733821 101 7879428 -7526543
1950 -4668173 -1 379733821 101 8231692 -7454180
2000 -4668173 -1 379733821 101 8580089 -7379664
2050 -4668173 -1 379733820 101 8924720 -7303130
2100 -4668173 -1 379733820 101 9265685 -7224706
2150 -4668173 -1 379733820 101 9603081 -7144511
2200 -4668173 -1 379733819 101 9936999 -7062652
2250 -4668173 -1 379733819 101 10267531 -6979234
2300 -4668173 -1 379733819 101 10594764 -6894350
2350 -4668173 -1 379733818 101 10918781 -6808090
2400 -4668173 -1 379733818 101 11239666 -6720538
2450 -4668173 -1 379733818 101 11557496 -6631769
2500 -4668173 -1 379733817 101 11872347 -6541858
2550 -4668173 -1 379733817 101 12184294 -6450871
2600 -4668173 -1 379733816 101 12493408 -6358873
2650 -4668173 -1 379733816 101 12799756 -6265923
2700 -4668173 -1 379733816 101 13103406 -6172077
2750 -4668173 -1 379733815 101 13404421 -6077387
2800 -4668173 -1 379733815 101 13702864 -5981904
2850 -4668173 -1 379733814 101 13998794 -5885673
2900 -4668173 -1 379733814 101 14292269 -5788739
2950 -4668173 -1 379733813 101 14583345 -5691141
3000 -4668173 -1 379733813 101 14872076 -5592920
3050 -4668173 -1 379733813 101 15158515 -5494112
3100 -4668173 -1 379733812 101 15442711 -5394751
3150 -4668173 -1 379733812 101 15724715 -5294870
3200 -4668173 -1 379733811 101 16004572 -5194499
3250 -4668173 -1 379733811 101 16282329 -5093668
3300 -4668173 -1 379733810 101 16558031 -4992405
3350 -4668173 -1 379733810 101 16831720 -4890734
3400 -4668173 -1 379733809 101 17103437 -4788682
3450 -4668173 -1 379733809 101 17373224 -4686271
3500 -4668173 -1 379733808 101 17641118 -4583523
3550 -4668173 -1 379733808 101 17907159 -4480460
3600 -4668173 -1 379733807 101 18171382 -4377102
3650 -4668173 -1 379733806 101 18433823 -4273466
3700 -4668173 -1 379733806 101 18694517 -4169572
