t earth_x earth_y moon_x moon_y spacecraft_x spacecraft_y
0 -4668173 -1 379733827 101 -4721917 -124846
50 -4668173 -1 379733827 101 -4726198 156886
100 -4668173 -1 379733827 101 -4511232 5006
150 -4668173 -1 379733827 101 -4788678 -70828
200 -4668173 -1 379733827 101 -4656633 170492
250 -4668173 -1 379733827 101 -4537029 -69013
300 -4668173 -1 379733827 101 -4815399 7602
350 -4668173 -1 379733827 101 -4589134 151681
400 -4668173 -1 379733827 101 -4599810 -122561
450 -4668173 -1 379733826 101 -4799470 84729
500 -4668173 -1 379733826 101 -4536714 104162
550 -4668173 -1 379733826 101 -4684585 -135063
600 -4668173 -1 379733826 101 -4750895 141675
650 -4668173 -1 379733826 101 -4510879 36024
700 -4668173 -1 379733826 101 -4763198 -98817
750 -4668173 -1 379733826 101 -4684207 168595
800 -4668173 -1 379733826 101 -4520422 -39606
850 -4668173 -1 379733826 101 -4808551 -27274
900 -4668173 -1 379733825 101 -4614135 162654
950 -4668173 -1 379733825 101 -4568292 -104112
1000 -4668173 -1 379733825 101 -4809854 53719
1050 -4668173 -1 379733825 101 -4554229 126053
1100 -4668173 -1 379733825 101 -4646215 -136003
1150 -4668173 -1 379733825 101 -4772897 121111
1200 -4668173 -1 379733824 101 -4516500 65244
1250 -4668173 -1 379733824 101 -4731224 -120327
1300 -4668173 -1 379733824 101 -4711464 161170
1350 -4668173 -1 379733824 101 -4510779 -8830
1400 -4668173 -1 379733824 101 -4793469 -60959
1450 -4668173 -1 379733823 101 -4640847 168531
1500 -4668173 -1 379733823 101 -4542714 -80083
1550 -4668173 -1 379733823 101 -4813636 19691
1600 -4668173 -1 379733823 101 -4575293 143752
1650 -4668173 -1 379733823 101 -4609519 -128027
1700 -4668173 -1 379733822 101 -4791080 95466
1750 -4668173 -1 379733822 101 -4527391 91818
1800 -4668173 -1 379733822 101 -4694863 -133559
1850 -4668173 -1 379733821 101 -4737525 148126
1900 -4668173 -1 379733821 101 -4507737 21855
1950 -4668173 -1 379733821 101 -4770313 -91052
2000 -4668173 -1 379733821 101 -4668546 169072
2050 -4668173 -1 379733820 101 -4523762 -52384
2100 -4668173 -1 379733820 101 -4809738 -15837
2150 -4668173 -1 379733820 101 -4599219 156880
2200 -4668173 -1 379733819 101 -4576730 -112365
2250 -4668173 -1 379733819 101 -4804187 65279
2300 -4668173 -1 379733819 101 -4542861 115093
2350 -4668173 -1 379733818 101 -4656785 -137639
2400 -4668173 -1 379733818 101 -4761377 129465
2450 -4668173 -1 379733818 101 -4510757 51302
2500 -4668173 -1 379733817 101 -4740166 -115144
2550 -4668173 -1 379733817 101 -4696455 164056
2600 -4668173 -1 379733816 101 -4511561 -22748
2650 -4668173 -1 379733816 101 -4797463 -50819
2700 -4668173 -1 379733816 101 -4625338 165097
2750 -4668173 -1 379733815 101 -4549364 -90725
2800 -4668173 -1 379733815 101 -4810905 31493
2850 -4668173 -1 379733814 101 -4562249 134545
2900 -4668173 -1 379733814 101 -4619699 -132754
2950 -4668173 -1 379733813 101 -4781848 105351
3000 -4668173 -1 379733813 101 -4519232 78614
3050 -4668173 -1 379733813 101 -4705030 -131297
3100 -4668173 -1 379733812 101 -4723693 153300
3150 -4668173 -1 379733812 101 -4505883 7377
3200 -4668173 -1 379733811 101 -4776805 -82815
3250 -4668173 -1 379733811 101 -4652953 168084
3300 -4668173 -1 379733810 101 -4528231 -64922
3350 -4668173 -1 379733810 101 -4810013 -4432
3400 -4668173 -1 379733809 101 -4584921 149726
3450 -4668173 -1 379733809 101 -4585886 -119969
3500 -4668173 -1 379733808 101 -4797611 76225
3550 -4668173 -1 379733808 101 -4532551 103088
3600 -4668173 -1 379733807 101 -4667509 -138477
3650 -4668173 -1 379733806 101 -4749232 136704
3700 -4668173 -1 379733806 101 -4506304 36823
3750 -4668173 -1 379733805 101 -4748700 -109324
3800 -4668173 -1 379733805 101 -4681306 165534
3850 -4668173 -1 379733804 101 -4513594 -36634
3900 -4668173 -1 379733804 101 -4800652 -40470
3950 -4668173 -1 379733803 101 -4610247 160227
4000 -4668173 -1 379733802 101 -4556949 -100852
4050 -4668173 -1 379733802 101 -4807244 42935
4100 -4668173 -1 379733801 101 -4550123 124140
4150 -4668173 -1 379733801 101 -4630299 -136698
4200 -4668173 -1 379733800 101 -4771862 114324
4250 -4668173 -1 379733799 101 -4512318 64662
4300 -4668173 -1 379733799 101 -4715032 -128283
4350 -4668173 -1 379733798 101 -4709524 157170
4400 -4668173 -1 379733797 101 -4505352 -7292
4450 -4668173 -1 379733797 101 -4782650 -74151
4500 -4668173 -1 379733796 101 -4637567 165650
4550 -4668173 -1 379733795 101 -4533818 -77116
4600 -4668173 -1 379733795 101 -4809392 6871
4650 -4668173 -1 379733794 101 -4571368 141260
4700 -4668173 -1 379733793 101 -4595713 -126857
4750 -4668173 -1 379733793 101 -4790191 86490
4800 -4668173 -1 379733792 101 -4523399 90142
4850 -4668173 -1 379733791 101 -4678330 -138500
4900 -4668173 -1 379733790 101 -4736572 142788
4950 -4668173 -1 379733790 101 -4503196 21931
5000 -4668173 -1 379733789 101 -4756786 -102896
5050 -4668173 -1 379733788 102 -4666151 165604
5100 -4668173 -1 379733787 102 -4516882 -50374
5150 -4668173 -1 379733787 102 -4803032 -29972
5200 -4668173 -1 379733786 102 -4595708 153970
5250 -4668173 -1 379733785 102 -4565435 -110378
5300 -4668173 -1 379733784 102 -4802700 53947
5350 -4668173 -1 379733783 102 -4539026 112630
5400 -4668173 -1 379733783 102 -4641261 -139819
5450 -4668173 -1 379733782 102 -4761214 122332
5500 -4668173 -1 379733781 102 -4506722 50080
5550 -4668173 -1 379733780 102 -4724819 -124524
5600 -4668173 -1 379733779 102 -4695142 159720
5650 -4668173 -1 379733778 102 -4506164 -22028
5700 -4668173 -1 379733778 102 -4787824 -65107
5750 -4668173 -1 379733777 102 -4622524 161802
5800 -4668173 -1 379733776 102 -4540500 -88863
5850 -4668173 -1 379733775 102 -4807898 18005
5900 -4668173 -1 379733774 102 -4558684 131559
5950 -4668173 -1 379733773 102 -4606159 -132967
6000 -4668173 -1 379733772 102 -4782001 96013
6050 -4668173 -1 379733771 102 -4515493 76369
6100 -4668173 -1 379733770 102 -4689190 -137693
6150 -4668172 -1 379733770 102 -4723509 147687
6200 -4668172 -1 379733769 102 -4501472 6752
6250 -4668172 -1 379733768 102 -4764385 -95891
6300 -4668172 -1 379733767 102 -4651121 164282
6350 -4668172 -1 379733766 102 -4521418 -63850
6400 -4668172 -1 379733765 102 -4804604 -19385
6450 -4668172 -1 379733764 102 -4581849 146391
6500 -4668172 -1 379733763 102 -4574776 -119220
6550 -4668172 -1 379733762 102 -4797320 64466
6600 -4668172 -1 379733761 102 -4529062 100119
6650 -4668172 -1 379733760 102 -4652524 -142078
6700 -4668172 -1 379733759 102 -4749999 129331
6750 -4668172 -1 379733758 102 -4502504 34996
6800 -4668172 -1 379733757 102 -4734338 -120033
6850 -4668172 -1 379733756 102 -4680671 160947
6900 -4668172 -1 379733755 102 -4508333 -36704
6950 -4668172 -1 379733754 102 -4792306 -55733
7000 -4668172 -1 379733753 102 -4607954 156586
7050 -4668172 -1 379733752 102 -4548244 -100060
7100 -4668172 -1 379733751 102 -4805557 28908
7150 -4668172 -1 379733750 102 -4546983 120715
7200 -4668172 -1 379733748 102 -4617166 -138239
7250 -4668172 -1 379733747 102 -4773114 104742
7300 -4668172 -1 379733746 102 -4508908 61890
7350 -4668172 -1 379733745 102 -4700027 -136046
7400 -4668172 -1 379733744 102 -4710156 151380
7450 -4668172 -1 379733743 102 -4501163 -8582
7500 -4668172 -1 379733742 102 -4771457 -88342
7550 -4668172 -1 379733741 102 -4636346 161593
7600 -4668172 -1 379733740 102 -4527184 -76947
7650 -4668172 -1 379733738 102 -4805372 -8767
7700 -4668172 -1 379733737 102 -4568793 137563
7750 -4668172 -1 379733736 102 -4584920 -127295
7800 -4668172 -1 379733735 102 -4791160 74434
7850 -4668172 -1 379733734 102 -4520321 86720
7900 -4668172 -1 379733733 102 -4664023 -143444
7950 -4668172 -1 379733731 103 -4738313 135288
8000 -4668172 -1 379733730 103 -4499709 19542
8050 -4668172 -1 379733729 103 -4743536 -114822
8100 -4668172 -1 379733728 103 -4666234 160858
8150 -4668172 -1 379733727 103 -4511854 -51195
8200 -4668172 -1 379733725 103 -4796080 -46076
8250 -4668172 -1 379733724 103 -4593982 150059
8300 -4668172 -1 379733723 103 -4557006 -110609
8350 -4668172 -1 379733722 103 -4802400 39520
8400 -4668172 -1 379733720 103 -4536368 108830
8450 -4668172 -1 379733719 103 -4628668 -142616
8500 -4668172 -1 379733718 103 -4763608 112633
8550 -4668172 -1 379733717 103 -4503710 46834
8600 -4668172 -1 379733715 103 -4710778 -133553
8650 -4668172 -1 379733714 103 -4696623 153858
8700 -4668172 -1 379733713 103 -4502284 -23937
8750 -4668172 -1 379733711 103 -4777966 -80283
8800 -4668172 -1 379733710 103 -4621951 157577
8850 -4668172 -1 379733709 103 -4534149 -89548
8900 -4668172 -1 379733707 103 -4805342 1827
8950 -4668172 -1 379733706 103 -4556652 127573
9000 -4668172 -1 379733705 103 -4595808 -134528
9050 -4668172 -1 379733703 103 -4784275 83797
9100 -4668172 -1 379733702 103 -4512884 72556
9150 -4668172 -1 379733701 103 -4675689 -143888
9200 -4668172 -1 379733699 103 -4726253 140179
9250 -4668172 -1 379733698 103 -4498373 3854
9300 -4668172 -1 379733697 103 -4752361 -108910
9350 -4668172 -1 379733695 103 -4651952 159476
9400 -4668172 -1 379733694 103 -4516716 -65369
9450 -4668172 -1 379733692 103 -4799131 -36185
9500 -4668172 -1 379733691 103 -4580727 142290
9550 -4668172 -1 379733689 103 -4566736 -120411
9600 -4668171 -1 379733688 104 -4798461 49785
9650 -4668171 -1 379733687 104 -4526932 96013
9700 -4668171 -1 379733685 104 -4640594 -146049
9750 -4668171 -1 379733684 104 -4753565 119647
9800 -4668171 -1 379733682 104 -4499951 31338
9850 -4668171 -1 379733681 104 -4721379 -130212
9900 -4668171 -1 379733679 104 -4683023 155125
9950 -4668171 -1 379733678 104 -4504839 -39176
10000 -4668171 -1 379733676 104 -4783879 -71752
10050 -4668171 -1 379733675 104 -4608054 152285
10100 -4668171 -1 379733673 104 -4542275 -101538
10150 -4668171 -1 379733672 104 -4804527 12341
10200 -4668171 -1 379733670 104 -4545529 116518
10250 -4668171 -1 379733669 104 -4607369 -140844
10300 -4668171 -1 379733667 104 -4776726 92511
10350 -4668171 -1 379733666 104 -4506819 57755
10400 -4668171 -1 379733664 104 -4687449 -143386
10450 -4668171 -1 379733662 104 -4713919 143988
10500 -4668171 -1 379733661 104 -4498515 -11925
10550 -4668171 -1 379733659 104 -4760761 -102319
10600 -4668171 -1 379733658 104 -4637939 156829
10650 -4668171 -1 379733656 104 -4522890 -79102
10700 -4668171 -1 379733655 104 -4801447 -26109
10750 -4668171 -1 379733653 104 -4568299 133359
10800 -4668171 -1 379733651 105 -4577371 -129373
10850 -4668171 -1 379733650 105 -4793778 59652
10900 -4668171 -1 379733648 105 -4518757 82384
10950 -4668171 -1 379733646 105 -4652868 -148490
11000 -4668171 -1 379733645 105 -4743064 125755
11050 -4668171 -1 379733643 105 -4497667 15541
11100 -4668171 -1 379733642 105 -4731764 -126025
11150 -4668171 -1 379733640 105 -4669464 155190
11200 -4668171 -1 379733638 105 -4508816 -54162
11250 -4668171 -1 379733636 105 -4789162 -62787
11300 -4668171 -1 379733635 105 -4594769 145776
11350 -4668171 -1 379733633 105 -4551507 -112808
11400 -4668171 -1 379733631 105 -4802940 22723
11450 -4668171 -1 379733630 105 -4535518 104503
11500 -4668171 -1 379733628 105 -4619528 -146176
11550 -4668171 -1 379733626 105 -4768573 100532
11600 -4668171 -1 379733625 105 -4502179 42452
11650 -4668171 -1 379733623 105 -4699227 -141921
11700 -4668171 -1 379733621 105 -4701407 146709
11750 -4668171 -1 379733619 106 -4500143 -27655
11800 -4668171 -1 379733618 106 -4768685 -95074
11850 -4668171 -1 379733616 106 -4624309 152960
11900 -4668171 -1 379733614 106 -4530338 -92266
11950 -4668171 -1 379733612 106 -4803019 -15899
12000 -4668171 -1 379733610 106 -4556799 123356
12050 -4668171 -1 379733609 106 -4588840 -137409
12100 -4668170 -1 379733607 106 -4788389 69071
12150 -4668170 -1 379733605 106 -4511913 68069
12200 -4668170 -1 379733603 106 -4665407 -149902
12250 -4668170 -1 379733601 106 -4732189 130935
12300 -4668170 -1 379733599 106 -4496883 -415
12350 -4668170 -1 379733598 106 -4741864 -121001
12400 -4668170 -1 379733596 106 -4656052 154077
12450 -4668170 -1 379733594 106 -4514191 -68759
12500 -4668170 -1 379733592 106 -4793783 -53430
12550 -4668170 -1 379733590 106 -4582201 138123
12600 -4668170 -1 379733588 107 -4561785 -123251
12650 -4668170 -1 379733586 107 -4800596 32920
12700 -4668170 -1 379733585 107 -4526700 91643
12750 -4668170 -1 379733583 107 -4632201 -150464
12800 -4668170 -1 379733581 107 -4759879 107828
12850 -4668170 -1 379733579 107 -4499006 26787
12900 -4668170 -1 379733577 107 -4710944 -139480
12950 -4668170 -1 379733575 107 -4688813 148345
13000 -4668170 -1 379733573 107 -4503248 -43192
13050 -4668170 -1 379733571 107 -4776080 -87203
13100 -4668170 -1 379733569 107 -4611165 147919
13150 -4668170 -1 379733567 107 -4539008 -104740
13200 -4668170 -1 379733565 107 -4803840 -5602
13250 -4668170 -1 379733563 107 -4546318 112378
13300 -4668170 -1 379733561 107 -4601061 -144435
13350 -4668170 -1 379733559 108 -4782338 77998
13400 -4668170 -1 379733557 108 -4506456 53201
13450 -4668170 -1 379733555 108 -4678125 -150251
13500 -4668170 -1 379733553 108 -4721019 135172
13550 -4668170 -1 379733551 108 -4497609 -16383
13600 -4668170 -1 379733549 108 -4751613 -115153
13650 -4668170 -1 379733547 108 -4642888 151815
13700 -4668170 -1 379733545 108 -4520927 -82833
13750 -4668170 -1 379733543 108 -4797714 -43724
13800 -4668170 -1 379733541 108 -4570448 129405
13850 -4668170 -1 379733539 108 -4573032 -132765
13900 -4668170 -1 379733537 108 -4797517 42884
13950 -4668170 -1 379733535 108 -4519145 78058
14000 -4668170 -1 379733533 108 -4645299 -153653
14050 -4668170 -1 379733530 109 -4750710 114368
14100 -4668170 -1 379733528 109 -4497326 10904
14150 -4668170 -1 379733526 109 -4722518 -136060
14200 -4668169 -1 379733524 109 -4676230 148907
14250 -4668169 -1 379733522 109 -4507810 -58395
14300 -4668169 -1 379733520 109 -4782897 -78741
14350 -4668169 -1 379733518 109 -4598609 141768
14400 -4668169 -1 379733516 109 -4548837 -116408
14450 -4668169 -1 379733513 109 -4803906 4730
14500 -4668169 -1 379733511 109 -4536937 100533
14550 -4668169 -1 379733509 109 -4613947 -150376
14600 -4668169 -1 379733507 109 -4775667 86394
14650 -4668169 -1 379733505 110 -4502428 37916
14700 -4668169 -1 379733503 110 -4690932 -149511
